repeticao,nome_img,filtro,config,f1score,precision,recall,tempo_ms,cpu_time_ms,horario_inicio,horario_fim
1,RGB_162.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.11591613743502263,0.12544436267478265,0.1077331790768176,0.6577890017069876,0.6575899999994306,10/05/2026 10:22:22,10/05/2026 10:22:22
1,RGB_162.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.09944216206360151,0.1062229147392511,0.09347516362974151,1.4823489982518367,1.4679810000002291,10/05/2026 10:22:22,10/05/2026 10:22:23
1,RGB_163.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.20302881382235785,0.2270150678196489,0.18362692118745175,0.6733090012858156,0.6655999999995998,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_163.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.1997902783885262,0.23693458063894995,0.17271387465787072,1.47508900045068,1.468009999999964,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_164.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.16710070313908532,0.2256197341195245,0.13268592970819118,1.8124979978892952,1.7994399999992083,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_164.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.1136861107976983,0.19554796514448736,0.08013807035543573,1.5492689999518916,1.5349600000007513,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_165.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.042758191298933775,0.04351821047795574,0.04202426300732786,0.6960290011193138,0.6957600000001563,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_165.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.050351377178665356,0.05629514768730381,0.04554285801704224,1.501858998381067,1.491430999999821,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_166.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.11366231777728159,0.21317124533358858,0.07748984402863679,0.654989002214279,0.6547599999997544,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_166.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.02880339500831446,0.10666518056174766,0.01664970380229129,1.4873590007482562,1.4805909999999756,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_167.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.13693344507297997,0.23150033944331297,0.09721963978034782,0.6597690007765777,0.6547599999997544,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_167.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.05266416095511828,0.24338408092367425,0.0295266074151203,1.4927190022717696,1.4810110000000876,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_168.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.12102921812164136,0.21601158566020479,0.08406502135738016,0.6758400013495702,0.6755609999995471,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_168.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.029275202644211854,0.12655931050124744,0.016551969625059327,1.485079003032297,1.4789310000002942,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_169.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.13323719355445482,0.14292680466109534,0.12477796861467096,2.122417998180026,2.1030409999998056,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_169.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.0785499635026117,0.11087619761280308,0.06081824987889197,1.722438999422593,1.7086710000002725,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_170.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.14118105016026714,0.23454519734050078,0.10098320716958148,0.6953089978196658,0.6776109999995228,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_170.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.0843324762372519,0.24819318085196837,0.0507961367789089,1.5076290001161397,1.4798699999998277,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_171.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.17969414543696569,0.27658572424316635,0.13307591907765934,0.6842389993835241,0.6752399999996328,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_171.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.06592724734351973,0.2284700569831201,0.03852149952867812,1.5031889997771941,1.4911399999997244,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_172.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.17494412144491128,0.2658525409885053,0.130365551061876,0.677459996950347,0.6707399999994479,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_172.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.06288906624102154,0.22454856320115185,0.036564875056170995,1.5334189993154723,1.5132210000006197,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_173.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.05383664031833091,0.253596757852077,0.030114901040726703,0.6892700002936181,0.6820709999999508,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_173.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.04900921131973468,0.1803228521153699,0.02835829874270589,1.4984090012148954,1.491580000000603,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_174.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.13529411764705881,0.1884532963569898,0.1055269287781464,1.7756489978637546,1.7685510000005067,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_174.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.07221704269998136,0.17400485218797734,0.04556363379685184,1.9055190023209434,1.8892099999998635,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_175.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.0874898066332287,0.19373670410132093,0.056503044469454304,0.6859989989607129,0.6791799999996684,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_175.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.03734263025372846,0.17766310357537782,0.02086399445935417,1.5053390015964396,1.4932800000000412,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_176.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.09382322065924836,0.20668985421446015,0.06068506990841834,0.6541090006066952,0.6538699999998343,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_176.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.0386570582649014,0.13518265286188708,0.02255320535801584,1.5135690009628888,1.4869099999996749,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_177.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.15412449015322963,0.20397864780899744,0.12385359346339836,0.6679289981548209,0.661640000000574,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_177.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.07909816175531507,0.21607666185979438,0.04840962147740537,1.4977089995227288,1.483969999999779,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_178.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.1325241315530894,0.22012288786482334,0.09479864384354585,0.675849001709139,0.6692600000004489,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_178.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.07658592551532106,0.1736322188449848,0.049127594476143226,1.4937989981262945,1.4790499999994822,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_179.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.11407259749863359,0.24662866675934936,0.07419489753241322,1.7951480003830511,1.781189999999988,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_179.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.06511661207467469,0.22599080631134302,0.03803847762442493,1.5436390021932311,1.5286310000002246,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_180.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.17076953243373322,0.2270464995022989,0.1368493228958345,0.6648390008194838,0.664719999999619,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_180.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.10220230582696371,0.2000388586654824,0.06863417328533608,1.4869980004732497,1.4790900000001272,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_181.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.15511113249963907,0.20859837278106508,0.1234555741597995,0.6498299990198575,0.6496910000004519,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_181.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.10159758275879337,0.21407717471595905,0.06660319336375674,1.492399002017919,1.4744399999999658,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_182.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.07349456752337227,0.19395586422082986,0.04533690946734425,0.6668089990853332,0.6666900000000808,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_182.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.10040121970791205,0.22775593417795253,0.06439393939393939,1.4999089980847202,1.4882509999996074,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_183.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.08721345218531613,0.16351300883854103,0.05946533263915612,0.6610390009882394,0.66080000000035,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_183.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.05329985482066783,0.12603765089906294,0.03379586662743057,1.4999689992691856,1.4871509999991872,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_184.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.12976300768058338,0.16774193548387098,0.1058069546994176,1.8213290022686124,1.7850010000000083,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_184.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.050715990453460626,0.10797935688765382,0.03314082413431781,1.5058690005389508,1.4995610000001491,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_185.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.1375351279396539,0.18139920505254944,0.11075379278514746,0.6627399998251349,0.6570699999999263,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_185.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.07067604110329907,0.12921726060989597,0.048639957121800886,1.4776490024814848,1.4663800000001004,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_186.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.10487757856178909,0.14392168966885666,0.08249715657778339,0.6579990003956482,0.6576909999997937,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_186.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.05712529070544521,0.138133867683656,0.03600825645562155,1.496019001933746,1.4842299999999753,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_187.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.10438193204628918,0.15232592672588352,0.07939322301024429,0.6492390020866878,0.6491000000004021,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_187.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.06939023511117061,0.1293828488037175,0.047407970280310706,1.525498999399133,1.4929309999995866,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_188.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.07964614478767251,0.14542689322425006,0.054840304558489074,0.6587190000573173,0.6584599999994722,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_188.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.018490903668356692,0.05700275819797732,0.011035301097597152,1.4919380009814631,1.4799510000003124,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_190.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.15574464446059777,0.2517625590975697,0.11274546219944036,1.8024679993686732,1.7859399999995418,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_190.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.05874971356241066,0.24749471361588674,0.03333085704380556,1.5360389988927636,1.5239910000000023,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_191.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.10811723646189063,0.2689130536239324,0.0676600791442092,0.671500001772074,0.6711999999993168,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_191.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.04651457006705183,0.22763388711175317,0.0259038761874567,1.500678998127114,1.487211000000599,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_192.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.16849545122039172,0.2513293376363916,0.12672803917922013,0.649279998469865,0.6489900000001825,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_192.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.1322314049586777,0.2788332086761406,0.08666542681792822,1.4905089992680587,1.4836799999997652,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_193.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.12638392096746723,0.27425224610485616,0.08211178643785008,0.7110500009730458,0.6927399999998585,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_193.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.0901961878715151,0.24998066362441024,0.05502494168922485,1.4860590017633513,1.480680000000234,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_194.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.15358662987499022,0.2716888660527252,0.10705164143773749,0.6683899991912767,0.6603600000003595,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_194.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.0935997713275992,0.282421201191783,0.056095433875288106,1.4933489983377513,1.47998100000013,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_195.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.17349109409769536,0.2627375296912114,0.12950198299454127,1.7977589996007737,1.7849810000001298,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_195.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.0877812458573856,0.24863462588749316,0.05329938095447161,1.5571279982395936,1.5354910000002775,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_196.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.05121333203391482,0.19077872572154655,0.029576473898972843,0.9669190003478434,0.9610100000001509,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_196.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.0352504881340829,0.25663041404312154,0.018925003517658648,1.484398999309633,1.4725000000002098,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_197.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.08945388065729895,0.20802847538066047,0.056977279497386735,0.6548500023200177,0.6483900000002762,10/05/2026 10:22:23,10/05/2026 10:22:23
1,RGB_197.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.07446037610330368,0.3035351089588378,0.042435074606656374,1.4847490019747056,1.4717909999992784,10/05/2026 10:22:23,10/05/2026 10:22:24
1,RGB_198.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.10268162020244942,0.21867425099382695,0.0670930636124746,0.6583200010936707,0.6513099999994054,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_198.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.06950129622049393,0.2481880747914002,0.040408547771332244,1.4818689996900503,1.4701699999992712,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_199.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.12422494704126914,0.2576651699807569,0.08184096326630401,0.9240289982699323,0.9171000000005591,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_199.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.08155294038419449,0.23482644948613535,0.04934498706273048,1.578158997290302,1.5716099999991684,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_200.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.09037762194841265,0.2780400302114804,0.053958482200113594,1.7936180011020042,1.780240999998739,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_200.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.028575234796509693,0.15676959619952494,0.01572033199582257,1.4935689978301525,1.4870499999997122,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_201.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.12103681442524418,0.28568895194183364,0.07678375673228159,0.6755700014764443,0.6708700000004342,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_201.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.02547089994211159,0.1937669376693767,0.013631380773080405,1.4968889990996104,1.4897309999994945,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_202.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.08901584467752735,0.25232793522267205,0.05403999349699236,0.8414990006713197,0.8336910000004139,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_202.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.04097973637615581,0.22171367748802553,0.022576274860456293,1.5459189999091905,1.5404999999990565,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_203.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.08879365759588602,0.2887201281961959,0.05246432957322091,0.6574489998456556,0.6509199999999993,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_203.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.03975229494824159,0.2148534525583706,0.021902338359476876,1.4950689983379561,1.482700000000392,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_204.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.1569140736345497,0.2857294182449896,0.10815470605688808,0.6706989988742862,0.6611700000007659,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_204.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.03285896100890894,0.16721866490027232,0.018219581238322066,1.4939979992050212,1.4834409999995302,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_205.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.09303282435768492,0.11972701064893805,0.07607192254495158,1.7798780027078465,1.767390999999563,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_205.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.11292761973352539,0.15780998389694043,0.08792194684310867,1.506248998339288,1.4928100000002331,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_206.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.1280421734419324,0.20207901006840365,0.09370934687694912,0.6700689991703257,0.6698500000013041,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_206.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.036233359731493,0.11800540407762221,0.02140247705604562,1.499308997154003,1.4872599999993241,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_207.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.15774713042472605,0.23794571209266624,0.11798185293786924,0.6710199995723087,0.6643900000007363,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_207.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.046748062559448626,0.23697731404632044,0.02593178849763431,1.5001490028225817,1.4877000000002027,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_208.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.15258944860195836,0.18651812207598348,0.12910460925883924,0.6731689973094035,0.6668000000011887,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_208.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.09121184271639342,0.21139663780862078,0.05815125626874323,1.4932990015950054,1.4872109999988226,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_209.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.1661305385493411,0.21067769527211205,0.13713397697098736,0.6795400004193652,0.6735099999986005,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_209.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.045778494511782765,0.1528627015008338,0.026920206061940948,1.5289390030375216,1.5211910000001438,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_210.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.15758902164911864,0.20607345069768881,0.12757378995958552,1.8560180033091456,1.827650999999264,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_210.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.0873733745766936,0.18620344913771558,0.05707828152234289,1.512917999207275,1.5014099999994812,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_211.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.12102477399330024,0.14389007230506135,0.10443000076210385,0.6619589985348284,0.6617599999998447,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_211.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.05345919260964249,0.0927599376042171,0.03754994501965139,1.4800390017626341,1.4737999999994145,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_212.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.04730361887653905,0.0769418066715364,0.034149240827794886,0.6696999989799224,0.663039999999171,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_212.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.02328119316114951,0.04619826756496631,0.015561679364564759,1.4910790014255326,1.4860400000014096,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_213.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.051779177039097964,0.15470773538676935,0.031092821216278006,0.6515499990200624,0.651330000000172,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_213.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.005400479292537213,0.06688963210702341,0.0028138299743238017,1.4952589990571141,1.4803200000006456,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_214.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.026626506024096386,0.18516966904063678,0.01434459481387726,0.6853189988760278,0.6757710000009354,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_214.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.0,0.0,0.0,1.5003890002844855,1.4892900000003095,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_216.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.1446752875324304,0.26050172883101597,0.10014706714180667,1.7779390000214335,1.7669900000001348,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_216.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.04167305824001636,0.21698615548455805,0.023049946263928957,1.5734989974589553,1.554320000000331,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_217.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.08423612166474892,0.1670685497760937,0.05631513251473192,0.6676689990854356,0.6590200000005098,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_217.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.025019962736225716,0.15059275873117592,0.013643356846352579,1.4938489985070191,1.4824399999984195,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_218.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.11649908192707878,0.15385681293302542,0.09373856760939918,0.6570190016645938,0.6499099999999203,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_218.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.03920476952699097,0.11159535129424195,0.02377937244969748,1.4951289995224215,1.4784409999997195,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_219.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.12529238602911927,0.18626987130961392,0.09439209762880912,0.665098999888869,0.6648099999999602,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_219.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.050212902707479724,0.15472211907414285,0.02996955093624877,1.5004189990577288,1.4876900000011517,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_220.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.025308766956873865,0.26260504201680673,0.013295043607743034,0.6612699980905745,0.6610509999998015,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_220.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.0013669102570842751,0.059907834101382486,0.0006913422676026377,1.5192589999060147,1.4930600000013783,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_221.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.01677823176562636,0.09328177863702272,0.009218130582222858,1.8115779967047274,1.7911599999997918,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_221.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.0021320973348783316,0.03605015673981191,0.0010985336963270766,1.5099490010470618,1.5020110000012465,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_222.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.017333130606659572,0.0773405698778833,0.00976027397260274,0.6755989998055156,0.6688300000003977,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_222.jpg,Laplacian,"{'ddepth': 0, 'ksize': 3}",0.0024308049279045357,0.0378657487091222,0.0012557077625570776,1.4938690001145005,1.4811310000002464,10/05/2026 10:22:24,10/05/2026 10:22:24
1,RGB_223.jpg,Sobel,"{'ddepth': 0, 'dx': 1, 'dy': 0, 'ksize': 3}",0.056313232606854745,0.1255714569668058,0.03629495576238079,0.657660002616467,0.6512700000005367,10/05/2026 10:22:24,10/05/2026 10:22:24
